proceedings:ID,booktitle:string,editor:string[],ee:string[],key:string,number:string,title:string,volume:string,year:int,in_selected_ip_subset,doi,edition
7273779,Festschrift honoring Gary Lindstrom,Ganesh Gopalakrishnan,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/193/suppl/C,conf/birthday/2007lindstrom,,"Festschrift honoring Gary Lindstrom on his retirement from the University of Utah after 30 years of service, Salt Lake City, UT, USA, May 5, 2007",193,2007,True,,193
7291933,Monterey Workshop,Luqi|Manfred Broy,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/25/suppl/C,conf/monterey/1998,,"The 1998 ARO/ONR/NSF/DARPA Monterey Workshop on Engineering Automation for Computer Basesd Systems, Carmel, California, USA, October 23-26, 1998",25,1999,True,,25
7292042,MoChArt@CONCUR/SPIN,Brian Williams|Charles Pecheur,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/149/issue/2,conf/mochart/2005,2,"Proceedings of the Third Workshop on Model Checking and Artificial Intelligence, MoChArt@CONCUR/SPIN 2005, San Francisco, CA, USA, August 27, 2005",149,2006,True,,149
7299187,IWCIA,Gabor T. Herman|Sébastien Fourey|T. Yung Kong,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/46/suppl/C,conf/iwcia/2001,,"8th International Workshop on Combinatorial Image Analysis, IWCIA 2001, Philadelphia, PA, USA, August 23-24, 2001",46,2001,True,,46
7301176,Workshop on Secure Architectures and Information Flow,Peter Ryan 0001|Steve A. Schneider,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/32/suppl/C,conf/wsaif/1999,,"Workshop on Secure Architectures and Information Flow 1999, Royal Holloway, London, UK, December 1-3, 1999",32,2000,True,,32
7334873,VSSE,Hana Chockler,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/294/suppl/C,conf/vsse/2013,,"Proceedings of the 2013 Validation Strategies for Software Evolution Workshop, VSSE 2013, Rome, Italy, March 16, 2013",294,2013,True,,294
7401822,MFCSIT,Anthony Karel Seda|Glenn Strong|Michel P. Schellekens|Mícheál Mac an Airchinnigh|Ted Hurley,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/161/suppl/C,conf/mfcsit/2004,,"Proceedings of the Third Irish Conference on the Mathematical Foundations of Computer Science and Information Technology, MFCSIT 2004, Dublin, Ireland, July 22-23, 2004",161,2006,True,,161
7401823,MFCSIT,Anthony Karel Seda|Michel P. Schellekens|Mícheál Mac an Airchinnigh|Ted Hurley,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/40/suppl/C,conf/mfcsit/2000,,"First Irish Conference on the Mathematical Foundations of Computer Science and Information Technology, MFCSIT 2000, Cork, Ireland, July 20-21, 2000",40,2000,True,,40
7401824,MFCSIT,Anthony Karel Seda|Michael McGettrick|Michel P. Schellekens|Mícheál Mac an Airchinnigh|Niall Madden|Sharon Flynn|Ted Hurley,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/74/suppl/C,conf/mfcsit/2002,,"Second Irish Conference on the Mathematical Foundations of Computer Science and Information Technology, MFCSIT 2002, Galway, Ireland, July 18-19, 2002",74,2003,True,,74
7401825,MFCSIT,Anthony Karel Seda|Glenn Strong|Menouer Boubekeur|Michel P. Schellekens|Mícheál Mac an Airchinnigh|Ted Hurley,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/225/suppl/C,conf/mfcsit/2006,,"Proceedings of the Irish Conference on the Mathematical Foundations of Computer Science and Information Technology, MFCSIT 2006, Cork, Ireland, August 1-5, 2006",225,2009,True,,225
7407249,UNIGRA,Claudia Ermel|Hartmut Ehrig|Julia Padberg,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/44/issue/4,conf/unigra/2001,4,"Uniform Approaches to Graphical Process Specification Techniques, UNIGRA 2001, a Satellite Event of ETAPS 2001, Genova, Italy, March 31 - April 1, 2001",44,2001,True,,44
7407250,UNIGRA,Hartmut Ehrig|Roswitha Bardohl,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/82/issue/7,conf/unigra/2003,7,"Uniform Approaches to Graphical Process Specification Techniques, UNIGRA 2003, Satellite Event for ETAPS 2003, Warsaw, Poland, April 5-6, 2003",82,2003,True,,82
7409057,WAPA,Cristina Tîrnauca|John Shawe-Taylor|José L. Balcázar|Tom Diethe,http://proceedings.mlr.press/v17/,conf/wapa/2011,,"Proceedings of the Second Workshop on Applications of Pattern Analysis, WAPA 2011, Castro Urdiales, Spain, October 19-21, 2011",17,2011,True,,17
7409058,WAPA,John Shawe-Taylor|Nello Cristianini|Tom Diethe,http://proceedings.mlr.press/v11/,conf/wapa/2010,,"Proceedings of the First Workshop on Applications of Pattern Analysis, WAPA 2010, Cumberland Lodge, Windsor, UK, September 1-3, 2010",11,2010,True,,11
7447505,PLPV@IJCAR,Aaron Stump|Hongwei Xi,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/174/issue/7,conf/plpv/2006,7.0,"Proceedings of the Programming Languages meets Program Verification, PLPV@IJCAR 2006, Part of FLoC 2006, Seattle, WA, USA, August 21, 2006",174,2007,True,,174
7449878,WGT@ETAPS,Norbert Pataki|Zoltán Porkoláb,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/238/issue/2,conf/wgt/2008,2.0,"Proceedings of the First Workshop on Generative Technologies, WGT@ETAPS 2008, Budapest, Hungary, April 5, 2008",238,2009,True,,238
7455987,SLAP@ETAPS,Alain Girault|Florence Maraninchi|Marc Pouzet,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/153/issue/4,conf/slap/2004,4.0,"Proceedings of the Third International Workshop on Synchronous Languages, Applications, and Programs, SLAP 2004, Satellite Event of ETAPS 2004, Barcelona, Spain, March 28, 2004",153,2006,True,,153
7455988,SLA++P@ETAPS,Joaquín Aguado|Michael Mendler,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/203/issue/4,conf/slap/2007,4.0,"Proceedings of the International Workshop on Model-driven High-level Programming of Embedded Systems, SLA++P@ETAPS 2007, Braga, Portugal, March 31, 2007",203,2008,True,,203
7455989,SLA++P@ETAPS,Alain Girault|Éric Rutten,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/238/issue/1,conf/slap/2008,1.0,"Proceedings of the Third International Workshop on Model-driven High-level Programming of Embedded Systems, SLA++P@ETAPS 2008, Budapest, Hungary, March 29, 2008",238,2009,True,,238
7455990,SLAP,Alain Girault|Florence Maraninchi|Éric Rutten,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/88/suppl/C,conf/slap/2003,,"Synchronous Languages, Applications and Programming, SLAP 2003, A Satellite Workshop of ECRTS 2003, Porto, Portugal, July 1, 2003",88,2004,True,,88
7466995,ACML,Chun-Nan Hsu|Wee Sun Lee,http://proceedings.mlr.press/v20/,conf/acml/2011,,"Proceedings of the 3rd Asian Conference on Machine Learning, ACML 2011, Taoyuan, Taiwan, November 13-15, 2011",20,2011,True,,20
7467364,ACML,Steven C. H. Hoi|Wray L. Buntine,http://proceedings.mlr.press/v25/,conf/acml/2012,,"Proceedings of the 4th Asian Conference on Machine Learning, ACML 2012, Singapore, Singapore, November 4-6, 2012",25,2012,True,,25
7467446,ACML,Masashi Sugiyama|Qiang Yang 0001,http://proceedings.mlr.press/v13/,conf/acml/2010,,"Proceedings of the 2nd Asian Conference on Machine Learning, ACML 2010, Tokyo, Japan, November 8-10, 2010",13,2010,True,,13
7469305,SVV@ICFEM,Abhik Roychoudhury|Supratik Mukhopadhyay|Zijiang Yang,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/157/issue/1,conf/svv/2005,1.0,"Proceedings of the Third International Workshop on Software Verification and Validation, SVV@ICFEM 2005, Manchester, UK, October 31, 2005",157,2006,True,,157
7483406,CS2Bio,Emanuela Merelli|Ion Petre,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/306/suppl/C,conf/cs2bio/2014,,"Proceedings of the 5th International Workshop on Interactions between Computer Science and Biology, CS2Bio 2014, Berlin, Germany, June 6, 2014",306,2014,True,,306
7483407,CS2Bio,Angelo Troina|Emanuela Merelli,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/299/suppl/C,conf/cs2bio/2013,,"Proceedings of the fourth International Workshop on Interactions between Computer Science and Biology, CS2Bio 2013, Florence, Italy, June 6, 2013",299,2013,True,,299
7483408,CS2Bio,Erik P. de Vink|Paola Giannini,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/293/suppl/C,conf/cs2bio/2012,,"Proceedings of the Third International Workshop on Interactions Between Computer Science and Biology, CS2Bio 2012, Stockholm, Sweden, June 16, 2012",293,2013,True,,293
7490670,RULE,Christophe Ringeissen|Slim Abdennadher,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/124/issue/1,conf/rule/2004,1.0,"Proceedings of the 5th International Workshop on Rule-Based Programming, RULE 2004, Aachen, Germany, June 1, 2004",124,2005,True,,124
7490671,RULE@RDP,Horatiu Cirstea|Narciso Martí-Oliet,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/147/issue/1,conf/rule/2005,1.0,"Proceedings of the 6th International Workshop on Rule-Based Programming, RULE@RDP 2005, Nara, Japan, April 23, 2005",147,2006,True,,147
7490674,RULE@RDP,Joost Visser 0001|Victor Winter 0001,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/219/suppl/C,conf/rule/2007,,"Proceedings of the Eighth International Workshop on Rule Based Programming, RULE@RDP 2007, Paris, France, June 29, 2007",219,2008,True,,219
7490677,RULE,Mark van den Brand|Rakesh M. Verma,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/59/issue/4,conf/rule/2001,4.0,"Second International Workshop on Rule-Based Programming, RULE 2001, Satellite Event of PLI 2001, Firenze, Italy, September 4, 2001",59,2001,True,,59
7490679,RULE,Günter Kniesel|Jorge Sousa Pinto,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/290/suppl/C,conf/rule/2008,,"Ninth International Workshop on Rule-Based Programming, RULE 2008, Hagenberg, Austria, July 14-18, 2008",290,2012,True,,290
7490680,RULE,Jean-Louis Giavitto|Pierre-Etienne Moreau,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/86/issue/2,conf/rule/2003,2.0,"4th International Workshop on Rule-Based Programming, RULE 2003, in connection with RDP 2003, Federated Conference on Rewriting, Deduction and Programming, Valencia, Spain, June 12-13, 2003",86,2003,True,,86
7490682,RULE@FLoC,Maribel Fernández|Ralf Lämmel,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/174/issue/1,conf/rule/2006,1.0,"Proceedings of the 7th International Workshop on Rule Based Programming, RULE@FLoC 2006, Seattle, WA, USA, August 11, 2006",174,2007,True,,174
7528110,FBTC@CONCUR,Emanuela Merelli|Nicola Cannata,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/194/issue/3,conf/fbtc/2007,3.0,"Proceedings of the First Workshop ""From Biology To Concurrency and back"", FBTC@CONCUR 2007, Lisbon, Portugal, September 8, 2007",194,2008,True,,194
7528111,FBTC@ICALP,Emanuela Merelli|Irek Ulidowski|Nicola Cannata,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/229/issue/1,conf/fbtc/2008,1.0,"Proceedings of the Second Workshop From Biology to Concurrency and Back, FBTC@ICALP 2008, Reykjavik, Iceland, July 12, 2008",229,2009,True,,229
7530295,STRATEGIES@IJCAR,Maria Paola Bonacina|Thierry Boy de la Tour,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/125/issue/2,conf/strategies/2004,2.0,"Proceedings of the 5th International Workshop on Strategies in Automated Deduction, STRATEGIES@IJCAR 2004, Cork, Ireland, July 4, 2004",125,2005,True,,125
7530296,STRATEGIES@IJCAR,Bernhard Gramlich|Maria Paola Bonacina,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/58/issue/2,conf/strategies/2001,2.0,"4th International Workshop on Strategies in Automated Deduction, STRATEGIES 2001, in connection with IJCAR 2001, Siena, Italy, June 18, 2001, Selected Papers",58,2001,True,,58
7530297,STRATEGIES@IJCAR,César A. Muñoz|Myla Archer|Thierry Boy de la Tour,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/174/issue/11,conf/strategies/2006,11.0,"Proceedings of the 6th International Workshop on Strategies in Automated Deduction, STRATEGIES@IJCAR 2006, Part of PLoC 2006, Seattle, WA, USA, August 16, 2006",174,2007,True,,174
7560591,STM,Cas Cremers|Sjouke Mauw|Valérie Issarny,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/157/issue/3,conf/stm/2005,3.0,"Proceedings of the First International Workshop on Security and Trust Management, STM 2005, Milan, Italy, September 15, 2005",157,2006,True,,157
7560633,STM@ESORICS,Fabio Massacci|Luca Compagna|Volkmar Lotz,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/197/issue/2,conf/stm/2007,2.0,"Proceedings of the 3rd International Workshop on Security and Trust Management, STM@ESORICS 2007, Dresden, Germany, September 27, 2007",197,2008,True,,197
7560724,STM,Pierangela Samarati|Sandro Etalle,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/179/suppl/C,conf/stm/2006,,"Proceedings of the Second International Workshop on Security and Trust Management, STM 2006, Hamburg, Germany, September 20-21, 2006",179,2007,True,,179
7561085,ITiCSE-WGR,Bruce J. Klein,https://doi.org/10.1145/349316|https://doi.org/10.1145/349522,conf/iticse/1999wgr,,"Working Group Reports from ITiCSE on Innovation and Technology in Computer Science Education, ITiCSE-WGR 1999, Cracow, Poland, June 27-30, 1999",,1999,True,https://doi.org/10.1145/349316|https://doi.org/10.1145/349522,
7567749,KDD Cup,Gideon Dror|Markus Weimer|Yehuda Koren,http://proceedings.mlr.press/v18/,conf/kdd/2011kddcup,,"Proceedings of KDD Cup 2011 competition, San Diego, CA, USA, 2011",18,2012,True,,18
7571737,KDD Cup,David Vogel|Gideon Dror|Isabelle Guyon|Marc Boullé|Vincent Lemaire 0001,http://proceedings.mlr.press/v7/,conf/kdd/2009kddcup,,"Proceedings of KDD-Cup 2009 competition, Paris, France, June 28, 2009",7,2009,True,,7
7601541,COMETA,Furio Honsell|Marina Lenisa|Marino Miculan,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/104/suppl/C,conf/cometa/2003,,"Proceedings of the Workshop of the COMETA Project on Computational Metamodels, COMETA 2003, Udine, Italy, December 15-17, 2003",104,2004,True,,104
7611854,WOID@ICLP,Michael Leuschel,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/30/issue/2,conf/iclp/1999woid,2.0,"Workshop on Optimization and Implementation of Declarative Programs, WOID 1999, in connection with the International Conference on Logic Programming, ICLP 1999, Las Cruces, New Mexico, USA, December 2-3, 1999",30,1999,True,,30
7612325,SVV@ICLP,Abhik Roychoudhury|Sandro Etalle|Supratik Mukhopadhyay,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/118/suppl/C,conf/iclp/2003svv,,"Proceedings of the International Workshop on Software Verification and Validation, SVV@ICLP 2003, Mumbai, India, December 14, 2003",118,2005,True,,118
7613103,Verification of Logic Programs@ICLP,Jan-Georg Smaus|Sandro Etalle,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/30/issue/1,conf/iclp/1999vlp,1.0,"Workshop on Verification of Logic Programs 1999, in connection with the International Conference on Logic Programming, ICLP 1999, Las Cruces, New Mexico, USA, December 1, 1999",30,1999,True,,30
7613320,Parallelism and Implementation Technology for (Constraint) Logic Programming@ICLP,Enrico Pontelli|Gopal Gupta 0001|Inês de Castro Dutra|Manuel Carro|Péter Kacsuk|Vítor Santos Costa,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/30/issue/3,conf/iclp/1999pitlp,3.0,"Parallelism and Implementation Technology for (Constraint) Logic Programming, in connection with the International Conference on Logic Programming, ICLP 1999, Las Cruces, New Mexico, USA, December 1, 1999",30,1999,True,,30
7614082,MLSB,Juho Rousu|Pierre Geurts|Saso Dzeroski,http://proceedings.mlr.press/v8/,conf/mlsb/2009,,"Proceedings of the third International Workshop on Machine Learning in Systems Biology, MLSB 2009, Ljubljana, Slovenia, September 5-6, 2009",8,2010,True,,8
7655567,MFCS Workshop on Concurrency,Mojmír Kretínský|Petr Jancar,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/18/suppl/C,conf/mfcs/1998woc,,"Proceedings of the MFCS '98 Workshop on Concurrency, Brno, Czech Republic, August 27-29, 1998",18,1998,True,,18
7688440,MBT,Alexander K. Petrenko|Yuri Gurevich,https://www.sciencedirect.com/journal/electronic-notes-in-theoretical-computer-science/vol/111/suppl/C,conf/mbt/2004,,"Proceedings of the Workshop on Model Based Testing, MBT 2004, Barcelona, Spain, March 27-28, 2004",111,2005,True,,111
